molecule_chembl_id,canonical_smiles,standard_type,standard_value,standard_units,pchembl_value,assay_chembl_id,assay_description,assay_type,target_organism
CHEMBL3645286,COc1cc(NC(=O)CCCCN(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645288,CN(CCCCC(=O)Nc1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645290,C[C@H](Cc1cccc(CC(=O)NCCCCN(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645293,Cc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)c1cccc(N(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645295,COc1cc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)ccc1NC(=O)c1cccc(N(C)C(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3981221,COc1cc(NC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c(C)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645299,Cc1ccc(C(=O)Nc2cccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)c2)cc1N(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645361,Cc1ccc(C(=O)Nc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1N(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645302,Cc1ccc(C(=O)Nc2cccc(CC(C)NC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)c2)cc1N(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3645304,C[C@@H](Cc1cccc(NC(=O)c2cccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)c2)c1)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
CHEMBL3952427,Cc1ccc(C(=O)Nc2ccc(CC(C)NC[C@H](C)c3ccc(O)c4[nH]c(=O)ccc34)cc2)cc1N(C)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,EC50,1.0,nM,9.00,CHEMBL3888782,"cAMP Assay: cAMP assays were performed in a radioimmunoassay format using the Flashplate Adenylyl Cyclase Activation Assay System with [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences Inc., Boston, Mass.), according to the manufacturers instructions. For this assay, HEK-293 cell lines stably expressing cloned human β1 or β2 receptors were grown to near confluency in DMEM supplemented with 10% FBS and Geneticin (500 μg/mL); or CHO-K1 cell lines stably expressing cloned human β3 adrenergic receptors were grown to near confluency in Hams F-12 media supplemented with 10% FBS and Geneticin (250 μg/mL). Cells were rinsed with PBS and detached in dPBS (Dulbecco's Phosphate Buffered Saline, without CaCl2 and MgCl2) containing 2 mM EDTA or Trypsin-EDTA solution (0.05% trypsin/0.53 mM EDTA). After counting cells in Coulter cell counter, cells were pelleted by centrifugation at 1,000 rpm and re-suspended in stimulation buffer containing TBMX (PerkinElmer Kit) pre-warmed to room temperature to a concentration of 1.6×106 to 2.8×106 cells/mL. About 40,000 to 80,000 cells per well were used in this assay. Test compounds (10 mM in DMSO) were diluted into PBS containing 0.1% BSA in Beckman Biomek-2000 and tested at 11 different concentrations ranging from 100 μM to 1 pM. Reactions were incubated for 10 min at 37° C. and stopped by adding 100 μL of cold detection buffer containing [125I]-cAMP (NEN SMP004, PerkinElmer Life Sciences, Boston, Mass.).",F,Homo sapiens
